source_csv,experiment,repetition,scheduler,scheduler_impl,cpus,total_tasks,admitted_tasks,delayed_tasks,rejected_tasks,completed_tasks,failed_tasks,deadline_completed_tasks,offered_deadline_tasks,deadline_successes,accepted_deadline_tasks,accepted_deadline_misses,deadline_misses,deadline_goodput,accepted_miss_rate,admission_rate,delay_rate,rejection_rate,completion_rate,deadline_miss_ratio,mean_response_ms,p50_response_ms,p95_response_ms,throughput_tasks_s,goodput_deadline_tasks_s,cpu_utilization,jain_class_service_fairness,workload_psi_some_avg10_final,workload_psi_some_total_us,workload_psi_some_stall_fraction,critical_offered_tasks,critical_completed_tasks,critical_rejected_tasks,critical_completion_rate,critical_rejection_rate,critical_offered_deadline_tasks,critical_deadline_successes,critical_deadline_goodput,critical_accepted_deadline_tasks,critical_accepted_deadline_misses,critical_accepted_miss_rate,critical_p50_response_ms,critical_p95_response_ms,interactive_offered_tasks,interactive_completed_tasks,interactive_rejected_tasks,interactive_completion_rate,interactive_rejection_rate,interactive_offered_deadline_tasks,interactive_deadline_successes,interactive_deadline_goodput,interactive_accepted_deadline_tasks,interactive_accepted_deadline_misses,interactive_accepted_miss_rate,interactive_p50_response_ms,interactive_p95_response_ms,batch_offered_tasks,batch_completed_tasks,batch_rejected_tasks,batch_completion_rate,batch_rejection_rate,batch_offered_deadline_tasks,batch_deadline_successes,batch_deadline_goodput,batch_accepted_deadline_tasks,batch_accepted_deadline_misses,batch_accepted_miss_rate,batch_p50_response_ms,batch_p95_response_ms,duration_s,scheduler_cpu_time_ms,scheduler_cpu_fraction,metadata_cache_hits,metadata_registry_reads,metadata_misses,local_dispatches,dispatch_attempts,tasks_dequeued,notify_cycles,average_tasks_per_notify_cycle,average_decision_wall_us,decision_wall_ns_per_dispatch,max_decision_wall_us,average_cycle_wall_us,max_cycle_wall_us,core_user_dispatches,core_kernel_dispatches,core_cancelled_dispatches,core_bounced_dispatches,core_failed_dispatches,core_congestion_events
/home/amir/project/ai-fusion-scheduler-v0.2.0/ai-fusion-scheduler/results/paper-final-v1/light/proposed/rep-00/tasks.csv,light,0,proposed,proposed,4,67,67,0,0,67,0,55,55,55,55,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,847.055620119403,599.701999,2506.2679737999993,2.553022993216832,2.0957651436854587,0.5109144749718681,0.9998508607064255,1.46,512579,0.019531730937911797,20,20,0,1.0,0.0,20,20,1.0,20,0,0.0,377.63904649999995,469.10637125000005,35,35,0,1.0,0.0,35,35,1.0,35,0,0.0,622.225761,736.0289470999999,12,12,0,1.0,0.0,0,0,,0,0,,2260.490818,2732.94022055,26.243398582,73.398113,0.002796821942503392,1020,67,0,1087,1087,1087,1003,1.0837487537387835,7.694360917248256,7099.764489420423,60.292,27832.66176570289,1659937.526,1087,0,0,0,0,0
/home/amir/project/ai-fusion-scheduler-v0.2.0/ai-fusion-scheduler/results/paper-final-v1/light/proposed/rep-01/tasks.csv,light,1,proposed,proposed,4,67,67,0,0,67,0,55,55,55,55,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,816.5794791791044,532.752221,2433.8428341999997,2.2952915988063105,1.884194596035031,0.44917843312464806,0.9999837434224997,0.64,378096,0.012952844363317475,20,20,0,1.0,0.0,20,20,1.0,20,0,0.0,353.757513,447.35238670000007,35,35,0,1.0,0.0,35,35,1.0,35,0,0.0,571.254313,680.7407581,12,12,0,1.0,0.0,0,0,,0,0,,2274.3421365,2574.5665163,29.190190926,54.357614,0.001862187682766512,921,67,0,988,988,988,931,1.0612244897959184,5.520356605800215,5201.8744939271255,61.374,33281.1637443609,1716085.377,988,0,0,0,0,0
/home/amir/project/ai-fusion-scheduler-v0.2.0/ai-fusion-scheduler/results/paper-final-v1/light/proposed/rep-02/tasks.csv,light,2,proposed,proposed,4,67,67,0,0,67,0,55,55,55,55,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,840.8684328208955,603.830544,2510.4255181999997,1.9125934440653227,1.5700393943819813,0.3797567778627632,0.9999408826906233,0.49,561124,0.01601794154787627,20,20,0,1.0,0.0,20,20,1.0,20,0,0.0,361.56836599999997,428.50676384999997,35,35,0,1.0,0.0,35,35,1.0,35,0,0.0,624.867841,750.3162718999996,12,12,0,1.0,0.0,0,0,,0,0,,2290.5368895,2624.387987,35.030968138,63.994024,0.001826784339727745,1033,67,0,1100,1100,1100,999,1.1011011011011012,5.806766766766766,5273.6,83.298,37081.86234234234,2909028.147,1100,0,0,0,0,0
/home/amir/project/ai-fusion-scheduler-v0.2.0/ai-fusion-scheduler/results/paper-final-v1/light/proposed/rep-03/tasks.csv,light,3,proposed,proposed,4,67,67,0,0,67,0,55,55,55,55,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,860.8121581044776,561.963712,2569.6000102,2.511163190342733,2.061402618938064,0.5142937396548634,0.9999741180007922,0.93,468686,0.017566373597447373,20,20,0,1.0,0.0,20,20,1.0,20,0,0.0,401.4458575,485.8893847,35,35,0,1.0,0.0,35,35,1.0,35,0,0.0,573.090744,693.8122115,12,12,0,1.0,0.0,0,0,,0,0,,2514.5803244999997,2713.97107805,26.680862581,54.954498,0.0020596972018113928,1048,67,0,1115,1115,1115,1031,1.0814742967992241,5.279495635305529,4881.757847533632,49.375,27171.21442774006,1341822.757,1115,0,0,0,0,0
/home/amir/project/ai-fusion-scheduler-v0.2.0/ai-fusion-scheduler/results/paper-final-v1/light/proposed/rep-04/tasks.csv,light,4,proposed,proposed,4,67,67,0,0,67,0,55,55,55,55,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,831.5082813582089,565.364455,2435.8776742999994,1.9062215750604652,1.5648087556466506,0.3802351247648588,0.9999969734548844,0.81,394431,0.011221983314517528,20,20,0,1.0,0.0,20,20,1.0,20,0,0.0,395.20909,439.79362655000006,35,35,0,1.0,0.0,35,35,1.0,35,0,0.0,585.253322,684.3454956,12,12,0,1.0,0.0,0,0,,0,0,,2230.522163,2646.1391493,35.148065092,84.168289,0.0023946777377272304,912,67,0,979,979,979,943,1.0381760339342523,6.572100742311771,6330.430030643513,32.88,39214.96519724284,1785743.786,979,0,0,0,0,0
/home/amir/project/ai-fusion-scheduler-v0.2.0/ai-fusion-scheduler/results/paper-final-v1/light/proposed/rep-05/tasks.csv,light,5,proposed,proposed,4,67,67,0,0,67,0,55,55,55,55,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,829.0006196865671,533.951361,2453.4740199,2.0136493447621095,1.6529957307748662,0.40165424309638054,0.9999944322832178,0.44,324547,0.009754087371559828,20,20,0,1.0,0.0,20,20,1.0,20,0,0.0,370.723975,447.80967835,35,35,0,1.0,0.0,35,35,1.0,35,0,0.0,573.494223,686.3134399,12,12,0,1.0,0.0,0,0,,0,0,,2289.7845665000004,2641.45724575,33.2729232,61.001538,0.001833368761540014,925,67,0,992,992,992,923,1.074756229685807,6.461930660888407,6012.461693548387,78.171,37956.26698916576,1885364.957,992,0,0,0,0,0
/home/amir/project/ai-fusion-scheduler-v0.2.0/ai-fusion-scheduler/results/paper-final-v1/light/proposed/rep-06/tasks.csv,light,6,proposed,proposed,4,67,67,0,0,67,0,55,55,55,55,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,866.324812402985,592.216997,2552.8816693,1.4793768953111754,1.2144138692852933,0.29812461902389287,0.9999577763207359,1.59,1390662,0.030706167641600446,20,20,0,1.0,0.0,20,20,1.0,20,0,0.0,370.6877035,442.19587655,35,35,0,1.0,0.0,35,35,1.0,35,0,0.0,631.363539,774.6842742999995,12,12,0,1.0,0.0,0,0,,0,0,,2409.2231739999997,2665.79384875,45.289337837,77.374889,0.0017084570606547284,955,67,0,1022,1022,1022,973,1.0503597122302157,7.01467009249743,6678.350293542075,150.205,48302.41761562179,1837398.475,1022,0,0,0,0,0
/home/amir/project/ai-fusion-scheduler-v0.2.0/ai-fusion-scheduler/results/paper-final-v1/light/proposed/rep-07/tasks.csv,light,7,proposed,proposed,4,67,67,0,0,67,0,55,55,54,55,1,1,0.9818181818181818,0.01818181818181818,1.0,0.0,0.0,1.0,0.01818181818181818,899.1906345373135,590.489433,2352.385878,1.9186854029938907,1.5464031606219417,0.3848238626138387,0.9999822283986753,16.3,2204351,0.06312621025037292,20,20,0,1.0,0.0,20,19,0.95,20,1,0.05,403.73044649999997,528.5047059000012,35,35,0,1.0,0.0,35,35,1.0,35,0,0.0,616.160816,941.9004602999992,12,12,0,1.0,0.0,0,0,,0,0,,2332.304837,2637.6577023,34.91974239,56.312552,0.0016126279332497676,950,67,0,1017,1017,1017,943,1.0784729586426298,5.490806998939554,5091.279252704031,54.754,40274.259849416754,2996055.822,1017,0,0,0,0,0
/home/amir/project/ai-fusion-scheduler-v0.2.0/ai-fusion-scheduler/results/paper-final-v1/light/proposed/rep-08/tasks.csv,light,8,proposed,proposed,4,67,67,0,0,67,0,55,55,55,55,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,832.1902149402985,545.373814,2465.1296285999997,1.357291049297916,1.1141941449460504,0.27090198191425297,0.9999867825472594,0.12,400892,0.008121300348285674,20,20,0,1.0,0.0,20,20,1.0,20,0,0.0,385.5781195,422.231878,35,35,0,1.0,0.0,35,35,1.0,35,0,0.0,591.174128,694.6643375000001,12,12,0,1.0,0.0,0,0,,0,0,,2206.1839725,2692.80726495,49.363030895,66.200148,0.0013410875872029455,903,67,0,970,970,970,946,1.025369978858351,6.2955486257928115,6139.782474226804,189.338,54000.04126955602,1643829.93,970,0,0,0,0,0
/home/amir/project/ai-fusion-scheduler-v0.2.0/ai-fusion-scheduler/results/paper-final-v1/light/proposed/rep-09/tasks.csv,light,9,proposed,proposed,4,67,67,0,0,67,0,55,55,55,55,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,835.707982880597,572.439997,2412.1495063,2.0415430913701353,1.6758935824680214,0.40529012523754493,0.9999981288846306,0.29,484772,0.014771386977457958,20,20,0,1.0,0.0,20,20,1.0,20,0,0.0,395.4278865,436.06266375,35,35,0,1.0,0.0,35,35,1.0,35,0,0.0,590.029071,693.0187887999999,12,12,0,1.0,0.0,0,0,,0,0,,2210.3076065,2710.44582675,32.818312914,57.52302,0.0017527720011305391,946,67,0,1013,1013,1013,952,1.0640756302521008,5.9413455882352935,5583.574531095755,70.708,36753.69374789916,1246217.548,1013,0,0,0,0,0
/home/amir/project/ai-fusion-scheduler-v0.2.0/ai-fusion-scheduler/results/paper-final-v1/light/proposed-no-admission/rep-00/tasks.csv,light,0,proposed-no-admission,proposed,4,67,67,0,0,67,0,55,55,55,55,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,847.0423128656716,606.657146,2523.2755594999994,2.552583294637685,2.095404197090637,0.5114808870281795,0.9998745043516628,1.54,536582,0.020442839543332512,20,20,0,1.0,0.0,20,20,1.0,20,0,0.0,379.0616665,445.4902744500001,35,35,0,1.0,0.0,35,35,1.0,35,0,0.0,632.89337,711.2434545999998,12,12,0,1.0,0.0,0,0,,0,0,,2257.9618825,2721.58784045,26.247919173,70.603808,0.0026898821020687543,1033,67,0,1100,1100,1100,1016,1.0826771653543308,7.362858267716535,6800.603636363637,167.919,27529.862700787402,1649780.552,1100,0,0,0,0,0
/home/amir/project/ai-fusion-scheduler-v0.2.0/ai-fusion-scheduler/results/paper-final-v1/light/proposed-no-admission/rep-01/tasks.csv,light,1,proposed-no-admission,proposed,4,67,67,0,0,67,0,55,55,55,55,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,819.0752587910448,538.012338,2445.8418234999995,2.293811153460048,1.882979305079144,0.4489034547903743,0.9999847736171622,0.72,428814,0.014680870685967419,20,20,0,1.0,0.0,20,20,1.0,20,0,0.0,356.8520945,425.9643488,35,35,0,1.0,0.0,35,35,1.0,35,0,0.0,562.649154,690.2040962000001,12,12,0,1.0,0.0,0,0,,0,0,,2290.3870985000003,2608.8046699999995,29.209030525,56.038257,0.001918525058612845,926,67,0,993,993,993,926,1.0723542116630669,5.960863930885529,5558.6706948640485,89.749,33457.758224622026,1721990.665,993,0,0,0,0,0
/home/amir/project/ai-fusion-scheduler-v0.2.0/ai-fusion-scheduler/results/paper-final-v1/light/proposed-no-admission/rep-02/tasks.csv,light,2,proposed-no-admission,proposed,4,67,67,0,0,67,0,55,55,55,55,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,841.068510597015,614.122081,2515.9180662999997,1.912520145740048,1.5699792241149648,0.3792139176013345,0.9999428002782698,0.5,590642,0.0168599212525402,20,20,0,1.0,0.0,20,20,1.0,20,0,0.0,354.129616,426.1647149,35,35,0,1.0,0.0,35,35,1.0,35,0,0.0,632.011833,728.1318276999998,12,12,0,1.0,0.0,0,0,,0,0,,2290.8590599999998,2655.3674473499996,35.032310718,60.229491,0.0017192554463458045,1025,67,0,1092,1092,1092,1008,1.0833333333333333,5.740506944444444,5298.929487179487,200.101,36710.53057142857,1893996.673,1092,0,0,0,0,0
/home/amir/project/ai-fusion-scheduler-v0.2.0/ai-fusion-scheduler/results/paper-final-v1/light/proposed-no-admission/rep-03/tasks.csv,light,3,proposed-no-admission,proposed,4,67,67,0,0,67,0,55,55,55,55,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,866.5122844626866,569.238096,2592.3254513,2.509863305301692,2.0603355491282547,0.5139258211346099,0.9999757634466987,2.75,693476,0.025978059186677553,20,20,0,1.0,0.0,20,20,1.0,20,0,0.0,391.2415275,496.65116375,35,35,0,1.0,0.0,35,35,1.0,35,0,0.0,582.797496,716.0447716999998,12,12,0,1.0,0.0,0,0,,0,0,,2516.86001,2713.51123955,26.694680885,56.539302,0.002117998796972695,1024,67,0,1091,1091,1091,987,1.1053698074974672,5.166454913880446,4673.960586617782,60.251,30421.67703444782,1999363.473,1091,0,0,0,0,0
/home/amir/project/ai-fusion-scheduler-v0.2.0/ai-fusion-scheduler/results/paper-final-v1/light/proposed-no-admission/rep-04/tasks.csv,light,4,proposed-no-admission,proposed,4,67,67,0,0,67,0,55,55,55,55,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,829.4362505970149,555.218895,2431.5627738999992,1.9059145722566764,1.5645567384196597,0.37986958768416756,0.999998169783566,0.57,372228,0.01058857864779042,20,20,0,1.0,0.0,20,20,1.0,20,0,0.0,388.273788,437.41457675000004,35,35,0,1.0,0.0,35,35,1.0,35,0,0.0,576.192437,681.0605021,12,12,0,1.0,0.0,0,0,,0,0,,2236.8156135,2666.75873135,35.153726707,92.72333,0.002637652922912905,904,67,0,971,971,971,1011,0.960435212660732,52.556880316518296,54721.942327497425,42853.8,36614.22418694362,1813743.803,971,0,0,0,0,0
/home/amir/project/ai-fusion-scheduler-v0.2.0/ai-fusion-scheduler/results/paper-final-v1/light/proposed-no-admission/rep-05/tasks.csv,light,5,proposed-no-admission,proposed,4,67,67,0,0,67,0,55,55,55,55,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,828.5024700149254,530.592072,2449.8917539,2.0127649574631197,1.6522697412010685,0.40167990758761607,0.9999944324360418,0.4,319209,0.009589443123982761,20,20,0,1.0,0.0,20,20,1.0,20,0,0.0,367.8478465,433.36082005000003,35,35,0,1.0,0.0,35,35,1.0,35,0,0.0,569.888955,685.4833166999999,12,12,0,1.0,0.0,0,0,,0,0,,2301.4410239999997,2643.95039685,33.287542965,59.411729,0.0017848036745297822,922,67,0,989,989,989,908,1.0892070484581498,6.596787444933921,6056.504550050556,98.671,44107.72423678414,4005405.302,989,0,0,0,0,0
/home/amir/project/ai-fusion-scheduler-v0.2.0/ai-fusion-scheduler/results/paper-final-v1/light/proposed-no-admission/rep-06/tasks.csv,light,6,proposed-no-admission,proposed,4,67,67,0,0,67,0,55,55,55,55,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,850.3313649552239,588.681392,2559.6014358999996,1.4683194889265079,1.2053368938948945,0.2952732476298374,0.999955437063319,0.43,524668,0.01149821268083721,20,20,0,1.0,0.0,20,20,1.0,20,0,0.0,363.3796175,429.1998108,35,35,0,1.0,0.0,35,35,1.0,35,0,0.0,602.732123,702.1982911,12,12,0,1.0,0.0,0,0,,0,0,,2441.6744925,2713.2466575,45.630396181,75.286072,0.001649910548691407,950,67,0,1017,1017,1017,968,1.0506198347107438,7.048542355371901,6708.937069813176,640.66,51718.12091632231,3009161.313,1017,0,0,0,0,0
/home/amir/project/ai-fusion-scheduler-v0.2.0/ai-fusion-scheduler/results/paper-final-v1/light/proposed-no-admission/rep-07/tasks.csv,light,7,proposed-no-admission,proposed,4,67,67,0,0,67,0,55,55,55,55,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,835.1780514179105,555.36903,2336.5198963000003,1.9210400043845566,1.576973137927621,0.38545064483565167,0.9999933013326158,0.24,303542,0.008703228731505926,20,20,0,1.0,0.0,20,20,1.0,20,0,0.0,413.1730045,438.49132595000003,35,35,0,1.0,0.0,35,35,1.0,35,0,0.0,592.986254,683.6212797,12,12,0,1.0,0.0,0,0,,0,0,,2324.39169,2606.2057236500004,34.876941577,54.423584,0.0015604460006863176,912,67,0,979,979,979,927,1.0560949298813376,5.369202804746494,5084.015321756895,94.506,38872.23064617044,1795329.231,979,0,0,0,0,0
/home/amir/project/ai-fusion-scheduler-v0.2.0/ai-fusion-scheduler/results/paper-final-v1/light/proposed-no-admission/rep-08/tasks.csv,light,8,proposed-no-admission,proposed,4,67,67,0,0,67,0,55,55,55,55,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,832.9412362835822,536.911219,2485.1140510999994,1.356755023299659,1.1137541236041977,0.2710265319980923,0.999988540910777,0.27,396540,0.008029964730436519,20,20,0,1.0,0.0,20,20,1.0,20,0,0.0,382.1600005,428.7995829,35,35,0,1.0,0.0,35,35,1.0,35,0,0.0,597.732877,704.3874711999999,12,12,0,1.0,0.0,0,0,,0,0,,2198.3615465,2693.87858245,49.382533213,69.545715,0.0014083059429136782,944,67,0,1011,1011,1011,985,1.0263959390862945,5.8760426395939085,5724.927794263106,50.959,51804.29126395939,1584563.058,1011,0,0,0,0,0
