source_csv,experiment,repetition,scheduler,scheduler_impl,cpus,total_tasks,admitted_tasks,delayed_tasks,rejected_tasks,completed_tasks,failed_tasks,deadline_completed_tasks,offered_deadline_tasks,deadline_successes,accepted_deadline_tasks,accepted_deadline_misses,deadline_misses,deadline_goodput,accepted_miss_rate,admission_rate,delay_rate,rejection_rate,completion_rate,deadline_miss_ratio,mean_response_ms,p50_response_ms,p95_response_ms,throughput_tasks_s,goodput_deadline_tasks_s,cpu_utilization,jain_class_service_fairness,workload_psi_some_avg10_final,workload_psi_some_total_us,workload_psi_some_stall_fraction,critical_offered_tasks,critical_completed_tasks,critical_rejected_tasks,critical_completion_rate,critical_rejection_rate,critical_offered_deadline_tasks,critical_deadline_successes,critical_deadline_goodput,critical_accepted_deadline_tasks,critical_accepted_deadline_misses,critical_accepted_miss_rate,critical_p50_response_ms,critical_p95_response_ms,interactive_offered_tasks,interactive_completed_tasks,interactive_rejected_tasks,interactive_completion_rate,interactive_rejection_rate,interactive_offered_deadline_tasks,interactive_deadline_successes,interactive_deadline_goodput,interactive_accepted_deadline_tasks,interactive_accepted_deadline_misses,interactive_accepted_miss_rate,interactive_p50_response_ms,interactive_p95_response_ms,batch_offered_tasks,batch_completed_tasks,batch_rejected_tasks,batch_completion_rate,batch_rejection_rate,batch_offered_deadline_tasks,batch_deadline_successes,batch_deadline_goodput,batch_accepted_deadline_tasks,batch_accepted_deadline_misses,batch_accepted_miss_rate,batch_p50_response_ms,batch_p95_response_ms,duration_s,scheduler_cpu_time_ms,scheduler_cpu_fraction,metadata_cache_hits,metadata_registry_reads,metadata_misses,local_dispatches,dispatch_attempts,tasks_dequeued,notify_cycles,average_tasks_per_notify_cycle,average_decision_wall_us,decision_wall_ns_per_dispatch,max_decision_wall_us,average_cycle_wall_us,max_cycle_wall_us,core_user_dispatches,core_kernel_dispatches,core_cancelled_dispatches,core_bounced_dispatches,core_failed_dispatches,core_congestion_events
results/paper-secondary-v1/ablations/no-application-deadline/saturated/rep-00/tasks.csv,saturated,0,proposed,proposed,4,133,98,8,35,98,0,92,115,88,92,4,4,0.7652173913043478,0.043478260869565216,0.7368421052631579,0.06015037593984962,0.2631578947368421,0.7368421052631579,0.043478260869565216,1627.5621015918366,918.7605645,5224.530859449987,2.4385535634497573,2.189721567179374,0.4755886003821205,0.9999005689618159,4.32,8545675,0.2126437369727909,45,45,0,1.0,0.0,45,42,0.9333333333333333,45,3,0.06666666666666667,667.668674,1878.7602343999995,70,47,23,0.6714285714285714,0.32857142857142857,70,46,0.6571428571428571,47,1,0.02127659574468085,944.208901,4140.6216835,18,6,12,0.3333333333333333,0.6666666666666666,0,0,,0,0,,7880.2894465,9132.94753925,40.187757804,396.25047,0.009859979547317767,5978,98,0,6076,6076,6076,3193,1.9029126213592233,12.75749545881616,6704.194042132982,653.129,13153.084250548074,1751366.519,6076,0,0,0,0,0
results/paper-secondary-v1/ablations/no-application-deadline/saturated/rep-01/tasks.csv,saturated,1,proposed,proposed,4,133,84,12,49,84,0,76,115,67,76,9,9,0.5826086956521739,0.11842105263157894,0.631578947368421,0.09022556390977443,0.3684210526315789,0.631578947368421,0.11842105263157894,2317.3771329166666,1371.1512794999999,7434.220727249996,2.8088085788431125,2.240359223601054,0.5873207165651626,0.9991213291703699,22.85,10156075,0.3396008403258817,45,45,0,1.0,0.0,45,42,0.9333333333333333,45,3,0.06666666666666667,637.895803,1889.5666165999992,70,31,39,0.44285714285714284,0.5571428571428572,70,25,0.35714285714285715,31,6,0.1935483870967742,1895.265292,5998.9401825,18,8,10,0.4444444444444444,0.5555555555555556,0,0,,0,0,,7734.450436499999,10230.99524805,29.905918343,442.447992,0.014794663281208438,6515,84,0,6599,6599,6599,3396,1.943168433451119,16.762059187279153,8626.148355811487,4983.281,9123.29977090695,2000048.769,6599,0,0,0,0,0
results/paper-secondary-v1/ablations/no-application-deadline/saturated/rep-02/tasks.csv,saturated,2,proposed,proposed,4,133,81,15,52,81,0,71,115,62,71,9,9,0.5391304347826087,0.1267605633802817,0.6090225563909775,0.11278195488721804,0.39097744360902253,0.6090225563909775,0.1267605633802817,2656.6340146296297,1339.103137,8869.239547,2.6875407450234428,2.057129952980907,0.6148176551331576,0.999653016003999,21.89,11571264,0.38392893174596227,45,45,0,1.0,0.0,45,44,0.9777777777777777,45,1,0.022222222222222223,637.789548,1470.1745139999998,70,26,44,0.37142857142857144,0.6285714285714286,70,18,0.2571428571428571,26,8,0.3076923076923077,3407.094884,7054.0637095,18,10,8,0.5555555555555556,0.4444444444444444,0,0,,0,0,,7998.960927,12097.36090915,30.139077947,469.789074,0.01558737380175103,6735,81,0,6816,6816,6816,3523,1.9347147317627023,14.799373829122908,7649.382922535211,2077.025,9073.693650014191,1876693.564,6816,0,0,0,0,0
results/paper-secondary-v1/ablations/no-application-deadline/saturated/rep-03/tasks.csv,saturated,3,proposed,proposed,4,133,85,16,48,85,0,79,115,62,79,17,17,0.5391304347826087,0.21518987341772153,0.6390977443609023,0.12030075187969924,0.3609022556390977,0.6390977443609023,0.21518987341772153,2407.079529682353,1529.228747,6894.1490348,2.692230963566864,1.9637449381311245,0.5312598992471412,1.0,19.55,10791296,0.3417960144495911,45,45,0,1.0,0.0,45,39,0.8666666666666667,45,6,0.13333333333333333,980.060471,2550.2617881999977,70,34,36,0.4857142857142857,0.5142857142857142,70,23,0.32857142857142857,34,11,0.3235294117647059,3063.5701394999996,7176.826968049998,18,6,12,0.3333333333333333,0.6666666666666666,0,0,,0,0,,6746.8156675,8538.16861175,31.572328359,422.898299,0.013394587000088916,6904,85,0,6989,6989,6989,3372,2.0726571767497033,14.520387307236062,7005.68693661468,2743.607,9495.556026986951,1367621.12,6989,0,0,0,0,0
results/paper-secondary-v1/ablations/no-application-deadline/saturated/rep-04/tasks.csv,saturated,4,proposed,proposed,4,133,87,12,46,87,0,79,115,63,79,16,16,0.5478260869565217,0.20253164556962025,0.6541353383458647,0.09022556390977443,0.3458646616541353,0.6541353383458647,0.20253164556962025,2489.611314988506,1372.311186,7116.104388100001,2.769585346621616,2.005561802725998,0.57176288975957,0.9997147489666198,25.91,12054002,0.38373088859020293,45,45,0,1.0,0.0,45,40,0.8888888888888888,45,5,0.1111111111111111,610.764094,2220.0965105999994,70,34,36,0.4857142857142857,0.5142857142857142,70,23,0.32857142857142857,34,11,0.3235294117647059,2697.292136,6460.24411,18,8,10,0.4444444444444444,0.5555555555555556,0,0,,0,0,,7725.605511,9998.41552275,31.412644534,502.272801,0.015989510225933274,7169,87,0,7256,7256,7256,3642,1.9923119165293794,15.062862712795168,7560.49421168688,3162.442,9057.264857221307,2009475.465,7256,0,0,0,0,0
results/paper-secondary-v1/ablations/no-application-deadline/saturated/rep-05/tasks.csv,saturated,5,proposed,proposed,4,133,86,17,47,86,0,80,115,59,80,21,21,0.5130434782608696,0.2625,0.6466165413533834,0.12781954887218044,0.3533834586466165,0.6466165413533834,0.2625,2636.7429285697676,1612.5941515,6894.325758999999,2.443446721334387,1.6763180995201028,0.46737215454754016,0.9992006034027819,16.8,11326273,0.32180400728823483,45,45,0,1.0,0.0,45,39,0.8666666666666667,45,6,0.13333333333333333,1040.995525,3058.016311599998,70,35,35,0.5,0.5,70,20,0.2857142857142857,35,15,0.42857142857142855,3319.990741,6860.063731,18,6,12,0.3333333333333333,0.6666666666666666,0,0,,0,0,,6934.8252285,9353.398379999999,35.196183837,486.070155,0.013810308448526131,7443,86,0,7529,7529,7529,3387,2.222911130794213,13.222389134927665,5948.231106388631,827.246,10920.98909359315,2001183.926,7529,0,0,0,0,0
results/paper-secondary-v1/ablations/no-application-deadline/saturated/rep-06/tasks.csv,saturated,6,proposed,proposed,4,133,88,10,45,88,0,80,115,71,80,9,9,0.6173913043478261,0.1125,0.6616541353383458,0.07518796992481203,0.3383458646616541,0.6616541353383458,0.1125,2090.6883969318183,1224.5838614999998,7299.4516659500005,2.489192050736696,2.0083254045716523,0.5211037760788098,0.9999446352928706,17.04,12035114,0.34042852384670363,45,45,0,1.0,0.0,45,41,0.9111111111111111,45,4,0.08888888888888889,759.083404,1954.9150682,70,35,35,0.5,0.5,70,30,0.42857142857142855,35,5,0.14285714285714285,1562.184033,5032.487635999998,18,8,10,0.4444444444444444,0.5555555555555556,0,0,,0,0,,7536.026602,10314.236864699998,35.352836666,452.079146,0.012787634278716297,7380,88,0,7468,7468,7468,4004,1.8651348651348651,12.981094905094906,6959.869309051955,2241.91,9247.990327172827,1634843.385,7468,0,0,0,0,0
results/paper-secondary-v1/ablations/no-application-deadline/saturated/rep-07/tasks.csv,saturated,7,proposed,proposed,4,133,88,19,45,88,0,80,115,62,80,18,18,0.5391304347826087,0.225,0.6616541353383458,0.14285714285714285,0.3383458646616541,0.6616541353383458,0.225,2468.7849792045454,1576.162685,7562.576876749994,2.7284614428343077,1.922325107451444,0.5629161860134577,0.9996511128313892,25.29,11658699,0.36148080335353294,45,45,0,1.0,0.0,45,35,0.7777777777777778,45,10,0.2222222222222222,656.185252,2175.2389694,70,35,35,0.5,0.5,70,27,0.38571428571428573,35,8,0.22857142857142856,2428.067222,5321.3663858,18,8,10,0.4444444444444444,0.5555555555555556,0,0,,0,0,,7880.0352955,10743.243612249998,32.252608968,524.145404,0.016251255968781943,7095,88,0,7183,7183,7183,3631,1.9782429082897273,19.039917378132746,9624.66100515105,8131.192,9354.668986229688,1655463.172,7183,0,0,0,0,0
results/paper-secondary-v1/ablations/no-application-deadline/saturated/rep-08/tasks.csv,saturated,8,proposed,proposed,4,133,83,14,50,83,0,75,115,66,75,9,9,0.5739130434782609,0.12,0.6240601503759399,0.10526315789473684,0.37593984962406013,0.6240601503759399,0.12,2357.223540566265,1287.819126,7609.022963099988,2.4748745901871527,1.967972565690989,0.5242049775416702,0.9998807744136949,16.8,10662455,0.31793058974113203,45,45,0,1.0,0.0,45,45,1.0,45,0,0.0,628.186365,1588.9250434,70,30,40,0.42857142857142855,0.5714285714285714,70,21,0.3,30,9,0.3,3058.5682795000002,6157.679692350001,18,8,10,0.4444444444444444,0.5555555555555556,0,0,,0,0,,7815.146650500001,9678.8825004,33.537052879,464.285057,0.013843943255095107,6408,83,0,6491,6491,6491,3397,1.9108036502796586,16.219572564027082,8488.351255584656,3278.33,10286.563860465118,1503001.371,6491,0,0,0,0,0
results/paper-secondary-v1/ablations/no-application-deadline/saturated/rep-09/tasks.csv,saturated,9,proposed,proposed,4,133,94,23,39,94,0,86,115,75,86,11,11,0.6521739130434783,0.12790697674418605,0.706766917293233,0.17293233082706766,0.2932330827067669,0.706766917293233,0.12790697674418605,2284.329540531915,1367.7834905,6606.014180349999,2.813780052473307,2.2450372759095534,0.5781442139990505,0.9999349033211811,19.47,10452096,0.3128712684184685,45,45,0,1.0,0.0,45,44,0.9777777777777777,45,1,0.022222222222222223,661.662021,1674.0128413999996,70,41,29,0.5857142857142857,0.4142857142857143,70,31,0.44285714285714284,41,10,0.24390243902439024,2627.609342,5987.704905,18,8,10,0.4444444444444444,0.5555555555555556,0,0,,0,0,,7009.523762,8977.70469555,33.407017694,474.303197,0.01419771143130763,6655,94,0,6749,6749,6749,3733,1.8079292793999464,16.01829520492901,8860.023114535486,8071.412,9899.422969193678,3495738.945,6749,0,0,0,0,0
