source_csv,experiment,repetition,scheduler,scheduler_impl,cpus,total_tasks,admitted_tasks,delayed_tasks,rejected_tasks,completed_tasks,failed_tasks,deadline_completed_tasks,offered_deadline_tasks,deadline_successes,accepted_deadline_tasks,accepted_deadline_misses,deadline_misses,deadline_goodput,accepted_miss_rate,admission_rate,delay_rate,rejection_rate,completion_rate,deadline_miss_ratio,mean_response_ms,p50_response_ms,p95_response_ms,throughput_tasks_s,goodput_deadline_tasks_s,cpu_utilization,jain_class_service_fairness,workload_psi_some_avg10_final,workload_psi_some_total_us,workload_psi_some_stall_fraction,critical_offered_tasks,critical_completed_tasks,critical_rejected_tasks,critical_completion_rate,critical_rejection_rate,critical_offered_deadline_tasks,critical_deadline_successes,critical_deadline_goodput,critical_accepted_deadline_tasks,critical_accepted_deadline_misses,critical_accepted_miss_rate,critical_p50_response_ms,critical_p95_response_ms,interactive_offered_tasks,interactive_completed_tasks,interactive_rejected_tasks,interactive_completion_rate,interactive_rejection_rate,interactive_offered_deadline_tasks,interactive_deadline_successes,interactive_deadline_goodput,interactive_accepted_deadline_tasks,interactive_accepted_deadline_misses,interactive_accepted_miss_rate,interactive_p50_response_ms,interactive_p95_response_ms,batch_offered_tasks,batch_completed_tasks,batch_rejected_tasks,batch_completion_rate,batch_rejection_rate,batch_offered_deadline_tasks,batch_deadline_successes,batch_deadline_goodput,batch_accepted_deadline_tasks,batch_accepted_deadline_misses,batch_accepted_miss_rate,batch_p50_response_ms,batch_p95_response_ms,duration_s,scheduler_cpu_time_ms,scheduler_cpu_fraction,metadata_cache_hits,metadata_registry_reads,metadata_misses,local_dispatches,dispatch_attempts,tasks_dequeued,notify_cycles,average_tasks_per_notify_cycle,average_decision_wall_us,decision_wall_ns_per_dispatch,max_decision_wall_us,average_cycle_wall_us,max_cycle_wall_us,core_user_dispatches,core_kernel_dispatches,core_cancelled_dispatches,core_bounced_dispatches,core_failed_dispatches,core_congestion_events
results/paper-secondary-v1/ablations/no-aging/saturated/rep-00/tasks.csv,saturated,0,proposed,proposed,4,133,119,31,14,119,0,111,115,103,111,8,8,0.8956521739130435,0.07207207207207207,0.8947368421052632,0.23308270676691728,0.10526315789473684,0.8947368421052632,0.07207207207207207,2371.5595678487393,1315.833091,7837.757881299991,2.9621298815701063,2.5638603176615207,0.6013219181492968,0.9999910305712149,7.2,11734808,0.2921010540444364,45,45,0,1.0,0.0,45,42,0.9333333333333333,45,3,0.06666666666666667,998.051898,1850.0398847999995,70,66,4,0.9428571428571428,0.05714285714285714,70,61,0.8714285714285714,66,5,0.07575757575757576,1790.4743134999999,4427.282515,18,8,10,0.4444444444444444,0.5555555555555556,0,0,,0,0,,10738.5135935,12041.29854455,40.173795464,657.741562,0.01637240281639325,7981,119,0,8100,8100,8100,4262,1.9005161895823557,16.457572970436413,8659.527901234567,6960.906,9820.58910370718,1734979.252,8100,0,0,0,0,0
results/paper-secondary-v1/ablations/no-aging/saturated/rep-01/tasks.csv,saturated,1,proposed,proposed,4,133,113,41,20,113,0,108,115,99,108,9,9,0.8608695652173913,0.08333333333333333,0.849624060150376,0.3082706766917293,0.15037593984962405,0.849624060150376,0.08333333333333333,2541.682297265487,1788.680928,4795.0821422,4.139259951456291,3.626431284904184,0.7698263301010023,0.9994198596250494,32.33,11771926,0.43121293666643407,45,45,0,1.0,0.0,45,44,0.9777777777777777,45,1,0.022222222222222223,927.989547,1614.716129,70,63,7,0.9,0.1,70,55,0.7857142857142857,63,8,0.12698412698412698,3968.758586,4603.3487617,18,5,13,0.2777777777777778,0.7222222222222222,0,0,,0,0,,7426.86494,9313.107922199999,27.299565943,514.030408,0.01882925205013396,7786,113,0,7899,7899,7899,3970,1.9896725440806045,62.49893098236776,31411.66679326497,191231.024,7291.789003778337,1598565.827,7899,0,0,0,0,0
results/paper-secondary-v1/ablations/no-aging/saturated/rep-02/tasks.csv,saturated,2,proposed,proposed,4,133,108,44,25,108,0,100,115,95,100,5,5,0.8260869565217391,0.05,0.8120300751879699,0.3308270676691729,0.18796992481203006,0.8120300751879699,0.05,2691.948835583333,1911.82532,6083.754976799987,3.556572528519878,3.128466576012856,0.7288426393031172,0.9998421550913078,21.8,10673291,0.3514845699953561,45,45,0,1.0,0.0,45,45,1.0,45,0,0.0,707.267108,1471.0845559999998,70,55,15,0.7857142857142857,0.21428571428571427,70,50,0.7142857142857143,55,5,0.09090909090909091,3998.925907,4475.3358214,18,8,10,0.4444444444444444,0.5555555555555556,0,0,,0,0,,6700.2509935,9087.689927,30.366314516,602.764554,0.019849776425203115,6987,108,0,7095,7095,7095,3955,1.7939317319848294,15.53479140328698,8659.633544749824,1659.508,8078.943844247788,1546227.279,7095,0,0,0,0,0
results/paper-secondary-v1/ablations/no-aging/saturated/rep-03/tasks.csv,saturated,3,proposed,proposed,4,133,103,44,30,103,0,97,115,93,97,4,4,0.808695652173913,0.041237113402061855,0.7744360902255639,0.3308270676691729,0.22556390977443608,0.7744360902255639,0.041237113402061855,2529.5376746019415,1666.541146,6275.519575199984,3.262908172533226,2.946120971316408,0.6507921399820618,0.9997861592991754,17.33,9788462,0.31008594811971774,45,45,0,1.0,0.0,45,44,0.9777777777777777,45,1,0.022222222222222223,823.542445,1439.0014746,70,52,18,0.7428571428571429,0.2571428571428571,70,49,0.7,52,3,0.057692307692307696,3880.669813,4392.13591805,18,6,12,0.3333333333333333,0.6666666666666666,0,0,,0,0,,7002.866349,8176.472644,31.566931876,480.172477,0.015211249509017694,6930,103,0,7033,7033,7033,3875,1.814967741935484,13.084703483870967,7209.33115313522,1101.88,8498.239397419355,1325363.659,7033,0,0,0,0,0
results/paper-secondary-v1/ablations/no-aging/saturated/rep-04/tasks.csv,saturated,4,proposed,proposed,4,133,113,39,20,113,0,105,115,101,105,4,4,0.8782608695652174,0.0380952380952381,0.849624060150376,0.2932330827067669,0.15037593984962405,0.849624060150376,0.0380952380952381,2501.758609442478,1651.69828,5918.974008399995,3.611051904417708,3.2275773658954736,0.7314654418996519,0.9997298624338495,23.54,11015276,0.3520064900662538,45,45,0,1.0,0.0,45,45,1.0,45,0,0.0,685.591508,1566.0070595999998,70,60,10,0.8571428571428571,0.14285714285714285,70,56,0.8,60,4,0.06666666666666667,3697.1182385,4541.044115,18,8,10,0.4444444444444444,0.5555555555555556,0,0,,0,0,,7533.269663,9217.218266299999,31.29282076,609.178736,0.019467044555429844,7062,113,0,7175,7175,7175,4222,1.6994315490288963,18.07887730933207,10638.19094076655,8812.92,7803.451127190905,1596957.559,7175,0,0,0,0,0
results/paper-secondary-v1/ablations/no-aging/saturated/rep-05/tasks.csv,saturated,5,proposed,proposed,4,133,113,39,20,113,0,105,115,96,105,9,9,0.8347826086956521,0.08571428571428572,0.849624060150376,0.2932330827067669,0.15037593984962405,0.849624060150376,0.08571428571428572,2733.5516091238937,1787.403841,7857.316813599996,3.5153920725128307,2.98652777841798,0.7085282018728385,0.9991835800448385,24.7,12580272,0.391368039458895,45,45,0,1.0,0.0,45,42,0.9333333333333333,45,3,0.06666666666666667,854.28997,1743.3107615999998,70,60,10,0.8571428571428571,0.14285714285714285,70,54,0.7714285714285715,60,6,0.1,3952.0815375,4442.700750099999,18,8,10,0.4444444444444444,0.5555555555555556,0,0,,0,0,,9051.180712000001,10572.9629078,32.144351944,655.448517,0.020390783368160102,8188,113,0,8301,8301,8301,4334,1.915320719889248,16.09091832025842,8401.161305866763,3435.476,7837.677470004614,1728563.894,8301,0,0,0,0,0
results/paper-secondary-v1/ablations/no-aging/saturated/rep-06/tasks.csv,saturated,6,proposed,proposed,4,133,112,48,21,112,0,104,115,94,104,10,10,0.8173913043478261,0.09615384615384616,0.8421052631578947,0.3609022556390977,0.15789473684210525,0.8421052631578947,0.09615384615384616,2819.2722463035716,2565.1159195,7357.3651387499995,2.9979375296088775,2.5161261409217364,0.6135283324422137,0.9999791288674797,16.85,12290520,0.32898402827150447,45,45,0,1.0,0.0,45,44,0.9777777777777777,45,1,0.022222222222222223,827.166871,1697.7514411999996,70,59,11,0.8428571428571429,0.15714285714285714,70,50,0.7142857142857143,59,9,0.15254237288135594,3917.734611,4659.047037799999,18,8,10,0.4444444444444444,0.5555555555555556,0,0,,0,0,,8011.6655185,9617.1187594,37.359017289,635.0563,0.01699874209986209,7714,112,0,7826,7826,7826,4292,1.8233923578751166,17.886175442684063,9809.285075389727,6220.117,9074.765890959927,1775161.013,7826,0,0,0,0,0
results/paper-secondary-v1/ablations/no-aging/saturated/rep-07/tasks.csv,saturated,7,proposed,proposed,4,133,109,36,24,109,0,101,115,87,101,14,14,0.7565217391304347,0.13861386138613863,0.8195488721804511,0.2706766917293233,0.18045112781954886,0.8195488721804511,0.13861386138613863,2606.252095385321,1885.380659,6366.560148999999,3.356743007569026,2.6792352445734426,0.6862484582444721,0.9999910586688505,25.72,13365137,0.4115901850454318,45,45,0,1.0,0.0,45,40,0.8888888888888888,45,5,0.1111111111111111,864.733352,1913.8722989999997,70,56,14,0.8,0.2,70,47,0.6714285714285714,56,9,0.16071428571428573,3718.366675,4744.523733999999,18,8,10,0.4444444444444444,0.5555555555555556,0,0,,0,0,,7498.297578,10954.135374649999,32.47195265,656.084355,0.020204647440565913,8116,109,0,8225,8225,8225,4436,1.8541478809738503,19.081786970243463,10291.40510638298,7885.294,7664.0364217763745,1460391.382,8225,0,0,0,0,0
results/paper-secondary-v1/ablations/no-aging/saturated/rep-08/tasks.csv,saturated,8,proposed,proposed,4,133,109,43,24,109,0,101,115,91,101,10,10,0.7913043478260869,0.09900990099009901,0.8195488721804511,0.3233082706766917,0.18045112781954886,0.8195488721804511,0.09900990099009901,2707.89705246789,1828.705054,6700.370264999998,3.249979823663102,2.713285907828828,0.6695821217461972,0.9999292001617841,26.65,11809408,0.3521131901780333,45,45,0,1.0,0.0,45,41,0.9111111111111111,45,4,0.08888888888888889,717.568483,1773.879586,70,56,14,0.8,0.2,70,50,0.7142857142857143,56,6,0.10714285714285714,4034.598236,4442.316480500001,18,8,10,0.4444444444444444,0.5555555555555556,0,0,,0,0,,7142.129950500001,8473.81424545,33.53866975,590.081343,0.01759405925752318,7769,109,0,7878,7878,7878,6858,1.1487314085739282,8.798960484106154,7659.719598882965,3080.517,5101.032922572179,1357610.771,7878,0,0,0,0,0
results/paper-secondary-v1/ablations/no-aging/saturated/rep-09/tasks.csv,saturated,9,proposed,proposed,4,133,109,45,24,109,0,103,115,96,103,7,7,0.8347826086956521,0.06796116504854369,0.8195488721804511,0.3383458646616541,0.18045112781954886,0.8195488721804511,0.06796116504854369,2552.4528429816514,1738.205801,5204.067318999998,3.2886958054266655,2.896466030467522,0.641623624498069,0.999973623230989,19.17,10488984,0.31646860260538906,45,45,0,1.0,0.0,45,45,1.0,45,0,0.0,631.763175,1505.732284,70,58,12,0.8285714285714286,0.17142857142857143,70,51,0.7285714285714285,58,7,0.1206896551724138,3912.478636,4802.463466,18,6,12,0.3333333333333333,0.6666666666666666,0,0,,0,0,,6412.5218985,7060.00433025,33.143837694,522.131722,0.015753508293776163,6952,109,0,7061,7061,7061,3969,1.779037540942303,43.435661879566645,24415.258745220224,63495.072,8815.909313681028,1774424.981,7061,0,0,0,0,0
